,choice_set,choice
17118,"('A', 'B')",A
17119,"('D', 'E')",E
17120,"('A', 'E')",E
17121,"('B', 'F', 'I')",F
17122,"('D', 'E', 'F')",F
17123,"('A', 'C', 'E')",E
17124,"('B', 'G')",G
17125,"('A', 'F', 'I')",F
17126,"('B', 'G', 'H')",B
17127,"('A', 'G')",G
17128,"('A', 'E', 'F', 'I')",I
17129,"('A', 'F', 'H')",A
17130,"('A', 'E', 'G')",G
17131,"('A', 'B', 'F', 'I')",I
17132,"('C', 'D', 'H', 'I')",C
17133,"('C', 'F')",C
17134,"('A', 'C', 'D', 'H')",D
17135,"('B', 'C', 'I')",I
17136,"('A', 'E', 'F', 'G')",G
17137,"('C', 'H')",C
17138,"('D', 'G')",D
17139,"('B', 'H', 'I')",I
17140,"('D', 'E', 'I')",E
17141,"('G', 'I')",I
17142,"('G', 'H', 'I')",G
17143,"('C', 'D', 'G', 'H')",H
17144,"('C', 'D', 'E')",D
17145,"('B', 'C', 'D')",D
17146,"('A', 'E', 'F', 'H')",A
17147,"('C', 'D', 'I')",C
17148,"('C', 'D', 'E')",D
17149,"('B', 'I')",B
17150,"('B', 'C', 'E', 'I')",I
17151,"('B', 'D', 'F')",F
17152,"('A', 'B', 'D', 'I')",I
17153,"('A', 'G')",A
17154,"('B', 'D', 'F', 'I')",I
17155,"('B', 'C', 'D', 'F')",B
17156,"('A', 'D', 'E')",D
17157,"('F', 'H')",H
17158,"('B', 'C', 'G')",G
17159,"('A', 'C', 'E', 'I')",E
17160,"('C', 'G', 'I')",I
17161,"('A', 'H', 'I')",I
17162,"('F', 'G')",G
17163,"('E', 'F', 'H')",F
17164,"('B', 'F')",B
17165,"('A', 'D', 'E', 'G')",E
17166,"('B', 'C', 'I')",C
17167,"('B', 'H')",H
17168,"('A', 'E', 'H', 'I')",I
17169,"('B', 'D', 'G')",B
17170,"('C', 'I')",C
17171,"('B', 'C', 'E', 'H')",E
17172,"('C', 'F', 'I')",F
17173,"('A', 'B', 'D')",D
17174,"('C', 'E', 'G', 'I')",I
17175,"('C', 'G')",C
17176,"('F', 'I')",I
17177,"('E', 'F', 'H', 'I')",H
17178,"('A', 'B', 'E')",A
17179,"('H', 'I')",H
17180,"('A', 'G', 'H', 'I')",A
17181,"('B', 'D', 'E', 'G')",E
17182,"('F', 'I')",F
17183,"('A', 'D')",D
17184,"('C', 'H')",H
17185,"('A', 'B', 'E')",E
17186,"('E', 'F', 'H', 'I')",E
17187,"('B', 'D', 'E', 'F')",B
17188,"('B', 'E', 'F', 'G')",E
17189,"('A', 'H')",H
17190,"('C', 'D', 'H')",H
17191,"('C', 'D', 'F', 'H')",D
17192,"('G', 'I')",G
17193,"('A', 'D', 'E', 'H')",H
17194,"('B', 'D', 'G', 'I')",I
17195,"('F', 'G')",G
17196,"('A', 'F')",F
17197,"('B', 'D', 'F', 'H')",F
17198,"('B', 'F', 'H')",H
17199,"('A', 'D', 'F', 'H')",F
17200,"('E', 'I')",I
17201,"('C', 'F')",C
17202,"('C', 'F')",C
17203,"('E', 'F', 'G')",E
17204,"('D', 'E', 'F')",D
17205,"('C', 'G')",G
17206,"('F', 'G', 'H', 'I')",G
17207,"('A', 'C', 'F', 'H')",C
17208,"('A', 'E', 'G')",G
17209,"('A', 'I')",I
17210,"('H', 'I')",H
17211,"('A', 'C')",A
17212,"('B', 'D')",B
17213,"('A', 'H')",A
17214,"('A', 'F', 'I')",F
17215,"('D', 'E', 'H', 'I')",H
17216,"('C', 'H')",C
17217,"('A', 'E')",A
17218,"('C', 'D', 'E')",C
17219,"('F', 'H', 'I')",I
17220,"('C', 'H')",C
17221,"('A', 'C')",A
17222,"('B', 'C')",C
17223,"('F', 'G', 'I')",I
17224,"('A', 'E')",E
17225,"('D', 'E', 'F', 'H')",D
17226,"('H', 'I')",I
17227,"('B', 'C')",C
17228,"('C', 'E', 'G', 'I')",C
17229,"('A', 'B', 'C', 'D')",A
17230,"('A', 'B')",A
17231,"('C', 'D')",D
17232,"('B', 'D', 'G')",B
17233,"('B', 'F', 'H')",H
17234,"('D', 'E', 'F', 'G')",E
17235,"('D', 'E', 'H')",D
17236,"('C', 'H')",H
17237,"('D', 'F', 'G', 'H')",D
17238,"('A', 'C', 'D', 'I')",D
17239,"('A', 'C', 'D', 'E')",D
17240,"('C', 'G', 'I')",C
17241,"('B', 'E', 'F')",E
17242,"('D', 'E', 'G')",G
17243,"('B', 'C', 'F', 'I')",B
17244,"('A', 'D', 'E', 'H')",H
17245,"('E', 'F', 'H', 'I')",F
17246,"('B', 'C', 'I')",I
17247,"('B', 'E', 'H')",H
17248,"('D', 'E', 'G', 'H')",H
17249,"('B', 'E', 'I')",B
17250,"('A', 'C', 'E', 'F')",F
17251,"('C', 'G')",G
17252,"('A', 'C', 'D', 'F')",F
17253,"('E', 'F', 'G', 'H')",E
17254,"('D', 'E', 'G', 'I')",I
17255,"('C', 'D', 'G', 'H')",D
17256,"('E', 'G')",G
17257,"('A', 'D')",A
17258,"('A', 'D')",D
17259,"('B', 'C', 'G', 'I')",G
17260,"('A', 'F')",F
17261,"('D', 'F', 'G', 'I')",D
17262,"('G', 'H')",G
17263,"('C', 'D', 'G')",C
17264,"('C', 'D', 'G')",D
17265,"('A', 'C', 'D', 'E')",A
17266,"('B', 'C', 'I')",I
17267,"('A', 'C', 'G', 'H')",A
17268,"('C', 'E')",C
17269,"('C', 'D', 'G', 'I')",D
17270,"('C', 'D', 'E', 'I')",D
17271,"('D', 'E', 'G', 'I')",E
17272,"('B', 'E', 'F')",E
17273,"('B', 'E')",B
17274,"('A', 'D', 'E')",E
17275,"('C', 'H')",C
17276,"('F', 'I')",I
17277,"('B', 'D', 'F', 'H')",B
17278,"('D', 'H')",D
17279,"('C', 'G')",C
17280,"('A', 'C', 'D', 'F')",F
17281,"('B', 'D', 'G', 'H')",B
17282,"('B', 'E', 'F')",B
17283,"('D', 'E', 'F', 'G')",E
17284,"('B', 'C', 'E', 'F')",C
17285,"('B', 'C', 'H')",B
17286,"('B', 'C', 'D')",C
17287,"('B', 'F', 'I')",B
17288,"('B', 'D', 'E', 'H')",H
17289,"('C', 'D')",D
17290,"('A', 'D', 'F')",D
17291,"('F', 'I')",I
17292,"('G', 'H')",G
17293,"('A', 'E')",E
17294,"('F', 'I')",F
17295,"('D', 'F', 'H')",F
17296,"('B', 'C', 'H', 'I')",H
17297,"('B', 'D', 'F', 'G')",D
17298,"('D', 'E', 'H')",H
17299,"('B', 'D')",D
17300,"('A', 'D', 'F', 'I')",A
17301,"('A', 'I')",A
17302,"('D', 'F', 'G', 'I')",D
17303,"('E', 'H', 'I')",H
17304,"('C', 'G')",C
17305,"('A', 'H')",A
17306,"('A', 'D', 'F', 'H')",D
17307,"('D', 'E', 'F', 'H')",E
17308,"('B', 'E', 'G', 'H')",B
17309,"('D', 'E')",D
17310,"('F', 'I')",F
17311,"('B', 'C', 'I')",I
17312,"('A', 'C', 'F', 'I')",F
17313,"('E', 'F')",E
17314,"('E', 'F', 'H')",E
17315,"('A', 'C', 'G', 'I')",G
17316,"('D', 'F', 'I')",I
17317,"('A', 'B', 'D')",A
17318,"('B', 'H', 'I')",I
17319,"('C', 'D')",D
17320,"('D', 'H', 'I')",D
17321,"('D', 'G', 'H', 'I')",I
17322,"('H', 'I')",I
17323,"('D', 'F', 'H')",F
17324,"('B', 'H')",H
17325,"('D', 'E')",D
17326,"('C', 'E', 'H')",E
17327,"('B', 'F', 'H', 'I')",I
17328,"('A', 'I')",I
17329,"('B', 'D')",B
17330,"('A', 'G', 'I')",I
17331,"('D', 'I')",D
17332,"('B', 'F')",B
17333,"('C', 'D', 'E')",E
17334,"('A', 'C', 'E', 'F')",C
17335,"('E', 'H')",E
17336,"('E', 'G', 'H')",H
17337,"('E', 'F', 'H')",F
17338,"('A', 'C', 'D', 'G')",A
17339,"('B', 'D', 'F', 'G')",G
17340,"('C', 'F', 'G', 'H')",H
17341,"('B', 'D', 'G', 'I')",B
17342,"('C', 'D', 'G')",G
17343,"('G', 'I')",G
17344,"('D', 'F', 'G')",G
17345,"('D', 'G', 'H', 'I')",G
17346,"('C', 'D', 'G')",D
17347,"('B', 'C')",C
17348,"('D', 'I')",I
17349,"('B', 'C', 'E', 'F')",C
17350,"('A', 'B', 'C', 'I')",I
17351,"('G', 'H')",H
17352,"('A', 'B', 'G')",A
17353,"('B', 'F', 'G', 'H')",B
17354,"('A', 'E', 'F', 'H')",F
17355,"('B', 'E', 'G', 'I')",B
17356,"('B', 'D', 'E', 'H')",D
17357,"('B', 'D', 'E')",E
17358,"('A', 'B', 'C', 'E')",E
17359,"('A', 'C', 'I')",I
17360,"('A', 'D')",A
17361,"('C', 'E', 'I')",C
17362,"('B', 'D', 'F', 'I')",B
17363,"('A', 'C')",C
17364,"('C', 'D', 'H')",C
17365,"('F', 'H')",H
17366,"('B', 'C', 'E', 'I')",B
17367,"('B', 'E', 'H')",B
17368,"('A', 'D', 'E', 'G')",A
17369,"('G', 'H')",G
17370,"('B', 'D', 'G', 'I')",G
17371,"('A', 'B', 'E')",A
17372,"('A', 'C', 'F', 'G')",G
17373,"('C', 'F', 'H', 'I')",C
17374,"('C', 'E', 'H')",C
17375,"('A', 'B', 'F', 'H')",B
17376,"('A', 'I')",A
17377,"('D', 'F', 'H', 'I')",D
17378,"('A', 'F', 'G', 'I')",A
17379,"('A', 'B', 'F')",F
17380,"('A', 'D')",A
17381,"('C', 'E', 'G')",E
17382,"('C', 'G', 'I')",I
17383,"('A', 'F', 'I')",F
17384,"('F', 'I')",I
17385,"('A', 'C')",C
17386,"('B', 'H')",H
17387,"('B', 'D', 'E', 'H')",E
17388,"('G', 'H', 'I')",G
17389,"('A', 'F', 'H')",A
17390,"('H', 'I')",I
17391,"('C', 'D', 'F')",D
17392,"('A', 'G', 'I')",I
17393,"('A', 'B', 'F', 'G')",B
17394,"('A', 'D', 'G', 'I')",I
17395,"('D', 'G')",G
17396,"('C', 'D', 'E', 'F')",F
17397,"('A', 'G', 'I')",I
17398,"('B', 'D', 'H')",H
17399,"('G', 'H', 'I')",I
17400,"('F', 'G')",F
17401,"('C', 'E', 'G')",E
17402,"('C', 'E', 'F', 'G')",F
17403,"('F', 'G')",G
17404,"('B', 'C')",B
17405,"('B', 'G')",G
17406,"('A', 'G', 'H', 'I')",A
17407,"('A', 'H')",H
17408,"('B', 'E', 'G', 'H')",B
17409,"('C', 'E')",C
17410,"('D', 'H')",H
17411,"('E', 'F')",E
17412,"('A', 'C', 'I')",C
17413,"('A', 'C', 'D')",A
17414,"('A', 'I')",I
17415,"('A', 'I')",I
17416,"('D', 'E', 'H', 'I')",I
17417,"('C', 'E', 'G', 'I')",I
17418,"('E', 'H')",H
17419,"('B', 'C', 'H')",H
17420,"('A', 'I')",I
17421,"('A', 'B', 'E', 'G')",G
17422,"('B', 'C', 'D', 'F')",F
17423,"('D', 'H')",H
17424,"('B', 'C', 'G', 'I')",I
17425,"('A', 'D', 'E', 'F')",F
17426,"('B', 'D', 'E', 'G')",B
17427,"('C', 'I')",I
17428,"('A', 'B', 'D', 'F')",F
17429,"('A', 'B', 'E')",E
17430,"('A', 'D', 'F', 'G')",G
17431,"('F', 'I')",I
17432,"('E', 'I')",E
17433,"('D', 'F', 'H')",F
17434,"('B', 'D', 'G', 'I')",G
17435,"('A', 'D', 'E', 'I')",A
17436,"('A', 'C', 'H')",H
17437,"('D', 'E', 'G', 'I')",G
17438,"('D', 'I')",I
17439,"('G', 'H')",G
17440,"('A', 'F', 'H', 'I')",A
17441,"('C', 'D', 'F', 'G')",G
17442,"('C', 'D', 'E')",E
17443,"('B', 'E', 'G', 'I')",I
17444,"('F', 'H')",H
17445,"('A', 'D', 'E', 'I')",E
17446,"('B', 'C')",B
17447,"('C', 'G', 'H')",H
17448,"('E', 'I')",E
17449,"('C', 'G', 'H', 'I')",C
17450,"('C', 'D')",C
17451,"('A', 'G', 'I')",G
17452,"('B', 'C', 'I')",C
17453,"('B', 'D', 'H')",H
17454,"('B', 'C', 'E')",C
17455,"('C', 'D', 'H', 'I')",I
17456,"('B', 'C', 'F', 'G')",G
17457,"('C', 'E', 'H', 'I')",E
17458,"('D', 'G')",G
17459,"('A', 'B', 'C', 'F')",F
17460,"('A', 'C', 'I')",C
17461,"('A', 'C', 'I')",C
17462,"('D', 'F')",F
17463,"('H', 'I')",I
17464,"('B', 'C', 'I')",I
17465,"('B', 'D', 'H', 'I')",D
17466,"('A', 'B')",A
17467,"('B', 'H')",H
17468,"('D', 'F')",D
17469,"('D', 'H')",D
17470,"('B', 'D', 'F')",B
17471,"('B', 'C', 'F', 'H')",C
17472,"('A', 'F', 'G')",G
17473,"('A', 'C', 'F')",F
17474,"('C', 'E', 'F', 'G')",C
17475,"('A', 'E', 'F', 'H')",F
17476,"('B', 'D', 'F')",F
17477,"('C', 'D', 'H')",D
17478,"('D', 'G', 'H', 'I')",G
17479,"('B', 'D', 'G', 'I')",D
17480,"('A', 'C', 'G', 'I')",I
17481,"('D', 'I')",I
17482,"('B', 'F', 'G', 'I')",I
17483,"('B', 'E')",B
17484,"('F', 'G', 'I')",G
17485,"('A', 'B', 'G', 'H')",A
17486,"('D', 'F', 'H', 'I')",I
17487,"('A', 'B', 'C', 'G')",G
17488,"('A', 'F', 'H')",F
17489,"('G', 'I')",I
17490,"('E', 'F', 'G', 'H')",E
17491,"('D', 'E', 'I')",I
17492,"('C', 'E', 'F', 'I')",E
17493,"('E', 'H')",H
17494,"('D', 'G')",D
17495,"('A', 'C')",C
17496,"('D', 'E', 'G', 'H')",H
17497,"('A', 'E', 'G')",E
17498,"('E', 'F', 'G', 'H')",H
17499,"('C', 'D', 'E', 'H')",H
17500,"('C', 'G', 'H')",C
17501,"('B', 'C')",B
17502,"('B', 'G', 'I')",B
17503,"('A', 'B', 'D', 'I')",D
17504,"('B', 'D', 'H', 'I')",D
17505,"('C', 'D', 'H')",H
17506,"('B', 'E', 'I')",E
17507,"('D', 'I')",I
17508,"('C', 'I')",I
17509,"('B', 'C', 'F', 'G')",G
17510,"('D', 'I')",D
17511,"('B', 'E', 'G', 'H')",H
17512,"('C', 'E')",E
17513,"('A', 'G', 'H', 'I')",G
17514,"('C', 'G', 'I')",G
17515,"('B', 'C')",C
17516,"('A', 'E', 'F', 'I')",I
17517,"('A', 'C', 'E', 'H')",E
17518,"('A', 'G', 'H')",A
17519,"('A', 'F')",F
17520,"('E', 'G', 'H')",E
17521,"('B', 'D')",B
17522,"('C', 'F', 'G', 'I')",I
17523,"('B', 'E')",B
17524,"('C', 'H')",C
17525,"('G', 'I')",G
17526,"('A', 'D', 'E', 'G')",A
17527,"('A', 'B', 'D')",B
17528,"('A', 'H')",H
17529,"('A', 'C', 'F', 'I')",C
17530,"('F', 'H', 'I')",H
17531,"('A', 'B', 'F')",A
17532,"('B', 'C')",B
17533,"('E', 'F', 'H')",H
17534,"('A', 'H')",A
17535,"('E', 'H', 'I')",I
17536,"('C', 'E', 'I')",E
17537,"('C', 'G')",C
17538,"('A', 'F', 'I')",I
17539,"('F', 'G', 'H')",F
17540,"('A', 'F')",A
17541,"('B', 'C', 'D', 'G')",B
17542,"('B', 'D', 'E', 'G')",G
17543,"('D', 'E', 'I')",I
17544,"('A', 'C', 'H')",C
17545,"('C', 'E', 'F', 'H')",F
17546,"('A', 'B', 'H')",A
17547,"('D', 'G', 'H')",G
17548,"('A', 'B', 'G')",G
17549,"('A', 'C', 'D', 'F')",D
17550,"('B', 'C')",C
17551,"('A', 'C', 'D', 'E')",C
17552,"('D', 'E', 'G', 'I')",E
17553,"('E', 'G')",E
17554,"('G', 'H')",H
17555,"('A', 'D', 'E', 'I')",E
17556,"('E', 'G', 'H')",E
17557,"('B', 'H')",H
17558,"('A', 'G')",A
17559,"('A', 'D')",D
17560,"('A', 'I')",I
17561,"('B', 'F', 'I')",I
17562,"('D', 'I')",D
17563,"('D', 'E', 'I')",E
17564,"('D', 'E', 'F')",F
17565,"('D', 'E')",D
17566,"('C', 'D', 'G', 'I')",D
17567,"('A', 'C')",C
17568,"('A', 'B', 'C')",C
17569,"('D', 'F')",F
17570,"('F', 'G')",G
17571,"('C', 'F')",F
17572,"('E', 'H')",E
17573,"('G', 'H', 'I')",H
17574,"('B', 'F')",B
17575,"('D', 'H')",H
17576,"('C', 'E', 'F', 'I')",F
17577,"('C', 'E')",E
17578,"('A', 'D', 'E', 'F')",F
17579,"('A', 'B', 'D', 'E')",A
17580,"('F', 'G')",G
17581,"('B', 'D', 'E', 'H')",E
17582,"('A', 'F')",F
17583,"('A', 'D', 'F', 'G')",A
17584,"('A', 'B', 'C')",A
17585,"('D', 'F', 'H', 'I')",D
17586,"('B', 'H')",H
17587,"('B', 'D', 'G', 'H')",D
17588,"('A', 'D', 'E')",E
17589,"('A', 'E', 'H', 'I')",I
17590,"('C', 'E', 'H')",H
17591,"('C', 'D', 'F')",D
17592,"('D', 'E', 'I')",E
17593,"('A', 'C')",C
17594,"('B', 'G', 'H')",B
17595,"('A', 'I')",I
17596,"('D', 'H')",D
17597,"('A', 'B', 'F')",A
17598,"('A', 'C', 'H')",H
17599,"('A', 'C', 'G', 'H')",H
17600,"('A', 'C', 'D', 'E')",A
17601,"('A', 'G')",A
17602,"('E', 'F', 'I')",F
17603,"('A', 'F', 'H', 'I')",F
17604,"('A', 'D', 'G', 'I')",D
17605,"('A', 'H', 'I')",I
17606,"('A', 'C', 'D')",D
17607,"('E', 'I')",E
17608,"('B', 'C', 'I')",C
17609,"('B', 'C', 'D')",D
17610,"('B', 'H')",H
17611,"('C', 'E', 'G')",G
17612,"('A', 'C', 'D')",D
17613,"('A', 'B', 'C', 'H')",C
17614,"('F', 'G')",F
17615,"('F', 'H')",H
17616,"('A', 'D', 'E', 'G')",A
17617,"('B', 'C', 'D', 'H')",H
17618,"('E', 'F', 'G', 'I')",I
17619,"('B', 'H')",B
17620,"('B', 'D', 'H', 'I')",I
17621,"('B', 'C')",C
17622,"('F', 'G')",G
17623,"('D', 'F')",F
17624,"('B', 'E', 'H', 'I')",B
17625,"('A', 'C', 'E')",E
17626,"('A', 'E', 'I')",A
17627,"('D', 'E', 'H')",H
17628,"('B', 'D')",B
17629,"('D', 'F', 'H', 'I')",F
17630,"('B', 'D')",D
17631,"('D', 'E', 'G', 'I')",E
17632,"('E', 'H')",H
17633,"('A', 'H', 'I')",A
17634,"('A', 'D', 'E', 'G')",A
17635,"('A', 'H')",A
17636,"('A', 'C', 'G', 'H')",A
17637,"('B', 'F')",F
17638,"('A', 'F', 'I')",F
17639,"('A', 'E', 'F', 'G')",G
17640,"('A', 'B', 'F')",F
17641,"('H', 'I')",H
17642,"('A', 'B', 'H')",H
17643,"('A', 'E', 'F', 'I')",E
17644,"('B', 'H')",B
17645,"('C', 'E')",E
17646,"('A', 'B', 'F', 'G')",F
17647,"('C', 'F')",F
17648,"('D', 'E', 'F', 'G')",E
17649,"('E', 'G', 'H')",H
17650,"('D', 'E', 'H', 'I')",E
17651,"('C', 'F', 'H', 'I')",H
17652,"('E', 'F')",F
17653,"('A', 'B', 'H')",H
17654,"('B', 'D', 'E', 'H')",B
17655,"('C', 'H')",C
17656,"('D', 'F', 'I')",F
17657,"('A', 'I')",I
17658,"('B', 'C', 'G')",G
17659,"('B', 'D', 'H')",H
17660,"('B', 'D', 'G', 'H')",B
17661,"('B', 'E', 'H', 'I')",I
17662,"('A', 'B', 'H')",H
17663,"('E', 'F', 'H')",H
17664,"('D', 'E', 'F', 'I')",I
17665,"('A', 'B', 'C', 'G')",G
17666,"('B', 'C', 'F', 'H')",B
17667,"('G', 'I')",G
17668,"('A', 'H')",A
17669,"('A', 'G')",G
17670,"('A', 'I')",A
17671,"('A', 'F', 'G', 'I')",I
17672,"('B', 'H', 'I')",I
17673,"('C', 'E')",C
17674,"('B', 'D')",D
17675,"('D', 'G', 'I')",G
17676,"('C', 'F')",C
17677,"('H', 'I')",I
17678,"('D', 'F')",F
17679,"('A', 'B', 'G')",A
17680,"('C', 'F', 'H', 'I')",C
17681,"('D', 'F')",F
17682,"('A', 'C', 'F')",A
17683,"('E', 'H', 'I')",H
17684,"('D', 'G', 'I')",G
17685,"('C', 'D')",C
17686,"('A', 'B', 'D', 'F')",F
17687,"('G', 'I')",I
17688,"('C', 'E')",C
17689,"('A', 'G', 'H')",G
17690,"('D', 'I')",D
17691,"('A', 'I')",A
17692,"('A', 'B', 'E', 'I')",B
17693,"('B', 'C', 'E')",B
17694,"('D', 'F')",F
17695,"('A', 'D', 'F', 'I')",A
17696,"('C', 'F', 'G', 'H')",G
17697,"('F', 'G')",G
17698,"('D', 'H')",D
17699,"('A', 'C', 'F', 'H')",A
17700,"('A', 'F', 'I')",A
17701,"('D', 'E', 'F', 'I')",D
17702,"('A', 'C', 'E', 'G')",E
17703,"('C', 'H')",H
17704,"('A', 'B', 'G', 'H')",B
17705,"('D', 'G')",D
17706,"('C', 'E', 'F')",F
17707,"('B', 'C', 'E', 'G')",G
17708,"('C', 'G')",G
17709,"('B', 'E', 'G', 'H')",E
17710,"('D', 'H')",H
17711,"('C', 'D', 'F', 'I')",D
17712,"('B', 'C', 'E', 'H')",H
17713,"('A', 'F', 'I')",I
17714,"('D', 'E')",D
17715,"('C', 'E')",E
17716,"('B', 'E', 'F', 'G')",B
17717,"('E', 'G', 'I')",G
17718,"('C', 'D', 'H', 'I')",I
17719,"('C', 'F', 'G')",G
17720,"('A', 'F', 'H')",A
17721,"('B', 'D')",B
17722,"('C', 'H', 'I')",I
17723,"('A', 'G', 'I')",G
17724,"('D', 'F')",D
17725,"('A', 'C', 'G', 'H')",H
17726,"('A', 'F', 'G', 'I')",G
17727,"('B', 'E', 'I')",I
17728,"('A', 'F', 'I')",A
17729,"('B', 'D', 'F', 'H')",F
17730,"('A', 'D', 'I')",I
17731,"('A', 'B', 'D', 'H')",D
17732,"('A', 'G', 'H')",G
17733,"('G', 'H')",G
17734,"('B', 'E', 'F', 'H')",B
17735,"('B', 'E', 'F', 'I')",B
17736,"('A', 'D', 'G')",G
17737,"('B', 'D', 'E', 'F')",B
17738,"('C', 'D', 'G')",D
17739,"('A', 'E', 'G', 'H')",H
17740,"('C', 'E', 'F', 'H')",C
17741,"('B', 'C', 'F')",F
17742,"('A', 'D', 'E', 'F')",E
17743,"('B', 'C', 'D', 'H')",H
17744,"('A', 'E')",A
17745,"('B', 'C', 'H', 'I')",H
17746,"('D', 'E')",D
17747,"('C', 'E', 'G', 'I')",C
17748,"('B', 'D', 'G')",G
17749,"('A', 'D', 'F', 'H')",A
17750,"('A', 'C', 'F', 'I')",C
17751,"('A', 'B', 'E', 'F')",A
17752,"('A', 'G')",G
17753,"('A', 'F', 'I')",I
17754,"('G', 'I')",G
17755,"('G', 'H', 'I')",G
17756,"('C', 'G', 'I')",I
17757,"('D', 'I')",I
17758,"('B', 'C', 'D', 'F')",D
17759,"('A', 'C', 'D', 'H')",D
17760,"('A', 'E')",E
17761,"('C', 'D', 'E', 'F')",E
17762,"('H', 'I')",I
17763,"('A', 'B', 'E')",A
17764,"('B', 'D')",D
17765,"('A', 'B', 'D')",D
17766,"('E', 'H', 'I')",I
17767,"('A', 'B', 'F', 'I')",I
17768,"('A', 'E', 'F', 'G')",A
17769,"('D', 'I')",I
17770,"('C', 'D', 'F', 'G')",C
17771,"('D', 'G')",G
17772,"('F', 'G')",G
17773,"('A', 'H')",A
17774,"('A', 'E', 'I')",E
17775,"('D', 'E', 'G')",D
17776,"('D', 'I')",D
17777,"('A', 'E', 'G')",E
17778,"('C', 'G')",C
17779,"('A', 'B', 'E')",E
17780,"('D', 'E', 'I')",D
17781,"('B', 'F', 'H', 'I')",F
17782,"('A', 'D', 'I')",D
17783,"('B', 'F')",B
17784,"('C', 'F', 'G', 'I')",C
17785,"('C', 'I')",C
17786,"('B', 'E', 'H', 'I')",B
17787,"('A', 'C', 'H', 'I')",H
17788,"('B', 'F', 'G')",B
17789,"('A', 'F', 'G')",G
17790,"('C', 'E')",C
17791,"('B', 'F', 'G')",G
17792,"('A', 'D', 'F', 'H')",A
17793,"('B', 'C', 'F')",F
17794,"('B', 'D', 'F', 'G')",D
17795,"('C', 'D', 'F', 'I')",D
17796,"('A', 'D', 'E', 'G')",G
17797,"('B', 'G')",B
17798,"('B', 'C', 'D', 'H')",C
17799,"('F', 'H', 'I')",F
17800,"('A', 'E', 'G')",G
17801,"('A', 'B', 'D', 'H')",D
17802,"('C', 'G', 'H')",G
17803,"('G', 'H')",H
17804,"('B', 'D', 'E')",B
17805,"('B', 'C', 'F', 'I')",F
17806,"('B', 'C', 'G', 'H')",H
17807,"('A', 'B', 'E', 'I')",E
17808,"('B', 'G')",B
17809,"('C', 'D', 'H')",H
17810,"('F', 'G', 'I')",I
17811,"('A', 'C')",A
17812,"('A', 'D', 'E', 'I')",I
17813,"('B', 'C', 'H', 'I')",I
17814,"('E', 'F', 'I')",E
17815,"('B', 'C', 'G', 'H')",B
17816,"('C', 'D', 'F', 'H')",H
17817,"('G', 'H')",H
17818,"('C', 'E', 'F', 'G')",C
17819,"('B', 'E', 'F', 'G')",E
17820,"('B', 'H')",H
17821,"('A', 'D', 'E')",A
17822,"('C', 'E', 'F', 'G')",C
17823,"('A', 'E', 'F')",F
17824,"('A', 'D')",A
17825,"('A', 'I')",I
17826,"('C', 'D', 'H')",C
17827,"('A', 'B', 'D')",B
17828,"('D', 'F', 'H', 'I')",H
17829,"('C', 'H')",H
17830,"('E', 'G', 'H')",E
17831,"('B', 'D', 'G', 'H')",D
17832,"('E', 'H')",E
17833,"('E', 'H')",E
17834,"('C', 'E', 'F', 'H')",H
17835,"('A', 'F')",F
17836,"('D', 'F', 'G', 'H')",H
17837,"('B', 'E', 'H', 'I')",B
17838,"('A', 'B')",A
17839,"('B', 'C', 'F')",F
17840,"('E', 'F', 'G', 'I')",G
17841,"('A', 'B', 'G')",G
17842,"('G', 'I')",I
17843,"('G', 'H')",G
17844,"('A', 'E', 'F', 'H')",A
17845,"('A', 'E', 'G')",G
17846,"('D', 'E', 'H')",E
17847,"('D', 'E', 'I')",D
17848,"('A', 'E')",E
17849,"('B', 'I')",I
17850,"('A', 'D', 'E')",A
17851,"('C', 'F', 'H')",H
17852,"('A', 'I')",A
17853,"('E', 'G', 'I')",I
17854,"('B', 'D', 'G', 'H')",G
17855,"('B', 'E', 'H', 'I')",B
17856,"('C', 'D', 'G')",G
17857,"('A', 'B', 'F')",F
17858,"('F', 'G', 'I')",G
17859,"('A', 'D', 'H')",H
17860,"('B', 'D', 'G')",B
17861,"('A', 'I')",A
17862,"('C', 'F', 'H')",C
17863,"('A', 'C', 'D', 'I')",D
17864,"('A', 'B', 'I')",B
17865,"('A', 'C', 'E')",C
17866,"('B', 'E', 'F')",B
17867,"('C', 'D', 'G')",D
17868,"('A', 'F', 'H')",A
17869,"('D', 'E')",E
17870,"('A', 'B', 'C', 'H')",H
17871,"('D', 'E')",D
17872,"('D', 'I')",I
17873,"('A', 'B', 'C', 'D')",D
17874,"('A', 'H', 'I')",I
17875,"('A', 'B', 'H', 'I')",H
17876,"('B', 'C')",B
17877,"('B', 'D', 'I')",I
17878,"('D', 'H')",H
17879,"('B', 'E', 'F')",F
17880,"('B', 'C', 'F')",F
17881,"('B', 'F', 'G', 'I')",G
17882,"('B', 'E', 'F')",E
17883,"('F', 'I')",F
17884,"('C', 'F', 'I')",F
17885,"('A', 'H')",H
17886,"('A', 'G')",G
17887,"('C', 'G', 'H', 'I')",G
17888,"('C', 'F', 'G', 'H')",C
17889,"('B', 'C', 'F')",F
17890,"('B', 'F', 'I')",I
17891,"('D', 'F')",D
17892,"('E', 'H')",H
17893,"('B', 'G', 'H')",B
17894,"('B', 'C', 'G', 'H')",G
