,choice_set,choice
4976,"('A', 'B', 'C', 'I')",B
4977,"('B', 'G')",G
4978,"('A', 'C')",C
4979,"('C', 'D', 'G')",C
4980,"('A', 'D', 'I')",I
4981,"('A', 'E', 'F', 'G')",F
4982,"('B', 'G')",B
4983,"('C', 'E', 'G')",G
4984,"('E', 'H')",H
4985,"('B', 'C', 'G', 'H')",C
4986,"('A', 'E', 'G')",G
4987,"('F', 'H')",F
4988,"('A', 'F', 'G', 'H')",F
4989,"('C', 'E', 'G', 'I')",C
4990,"('A', 'D', 'G', 'I')",G
4991,"('B', 'D', 'E', 'F')",B
4992,"('C', 'F', 'H')",H
4993,"('C', 'D', 'F', 'I')",C
4994,"('A', 'E')",E
4995,"('C', 'E', 'F')",C
4996,"('B', 'C')",B
4997,"('D', 'G')",G
4998,"('A', 'D', 'E', 'G')",G
4999,"('C', 'D', 'I')",D
5000,"('A', 'C', 'D', 'H')",H
5001,"('C', 'F', 'H')",C
5002,"('B', 'C', 'H', 'I')",C
5003,"('B', 'C', 'F')",F
5004,"('A', 'F', 'G', 'I')",G
5005,"('E', 'I')",E
5006,"('A', 'C', 'E', 'H')",A
5007,"('C', 'D', 'I')",C
5008,"('A', 'D', 'E', 'F')",F
5009,"('A', 'D', 'E', 'H')",A
5010,"('C', 'G')",G
5011,"('C', 'I')",C
5012,"('B', 'C', 'D', 'F')",B
5013,"('B', 'D', 'I')",D
5014,"('E', 'F', 'I')",E
5015,"('D', 'G', 'I')",G
5016,"('A', 'E', 'I')",E
5017,"('A', 'F', 'G')",A
5018,"('B', 'E', 'H')",E
5019,"('A', 'B', 'G', 'H')",H
5020,"('A', 'D')",D
5021,"('G', 'H')",G
5022,"('E', 'F', 'H')",F
5023,"('A', 'G', 'I')",A
5024,"('C', 'D', 'G')",C
5025,"('A', 'C', 'E')",A
5026,"('B', 'G', 'H')",B
5027,"('D', 'H', 'I')",D
5028,"('A', 'B', 'D', 'G')",G
5029,"('B', 'D')",D
5030,"('A', 'E', 'F', 'I')",E
5031,"('A', 'B', 'D', 'E')",B
5032,"('A', 'D', 'I')",I
5033,"('A', 'B', 'C', 'G')",G
5034,"('C', 'D', 'H')",H
5035,"('A', 'C', 'G')",A
5036,"('C', 'F', 'G')",F
5037,"('D', 'I')",D
5038,"('E', 'G')",G
5039,"('A', 'B', 'D', 'I')",D
5040,"('A', 'E', 'F', 'G')",E
5041,"('D', 'F')",F
5042,"('B', 'F', 'G', 'I')",F
5043,"('A', 'B', 'C')",B
5044,"('C', 'E', 'F', 'I')",E
5045,"('D', 'G', 'H')",G
5046,"('G', 'H')",G
5047,"('A', 'C', 'F', 'G')",A
5048,"('A', 'B', 'C', 'I')",B
5049,"('A', 'E', 'F')",A
5050,"('H', 'I')",H
5051,"('C', 'D', 'E', 'I')",E
5052,"('G', 'I')",G
5053,"('A', 'B')",A
5054,"('G', 'H')",G
5055,"('D', 'F')",F
5056,"('A', 'C', 'G', 'H')",A
5057,"('C', 'E', 'F', 'G')",F
5058,"('A', 'F', 'I')",A
5059,"('B', 'D', 'F', 'G')",G
5060,"('A', 'C', 'G', 'H')",H
5061,"('A', 'F', 'G', 'H')",F
5062,"('B', 'C', 'E', 'I')",B
5063,"('C', 'E', 'F')",C
5064,"('A', 'D')",D
5065,"('B', 'H')",H
5066,"('D', 'G')",G
5067,"('D', 'G')",G
5068,"('F', 'I')",F
5069,"('A', 'B', 'F')",A
5070,"('C', 'D')",D
5071,"('E', 'I')",E
5072,"('F', 'I')",F
5073,"('A', 'C', 'D')",D
5074,"('B', 'C', 'F', 'I')",F
5075,"('A', 'D', 'E', 'F')",A
5076,"('B', 'E', 'H')",B
5077,"('B', 'D', 'F', 'I')",I
5078,"('D', 'E', 'F', 'G')",F
5079,"('B', 'C', 'I')",I
5080,"('A', 'B', 'D')",D
5081,"('B', 'H')",H
5082,"('A', 'C', 'G', 'H')",A
5083,"('A', 'C', 'G', 'I')",C
5084,"('C', 'D', 'E', 'H')",D
5085,"('A', 'B', 'D')",D
5086,"('D', 'F', 'G')",G
5087,"('A', 'F')",A
5088,"('B', 'H')",B
5089,"('A', 'I')",A
5090,"('A', 'D', 'F', 'I')",F
5091,"('D', 'E')",D
5092,"('B', 'E')",E
5093,"('C', 'G')",G
5094,"('D', 'I')",D
5095,"('A', 'C', 'E')",E
5096,"('E', 'G', 'I')",G
5097,"('B', 'I')",B
5098,"('C', 'E', 'I')",E
5099,"('B', 'E', 'H')",B
5100,"('A', 'C', 'D', 'H')",A
5101,"('C', 'D', 'E')",E
5102,"('B', 'D', 'E', 'G')",G
5103,"('A', 'C', 'F', 'I')",F
5104,"('C', 'E')",E
5105,"('A', 'B')",A
5106,"('B', 'E', 'H')",E
5107,"('A', 'B')",A
5108,"('A', 'G', 'I')",I
5109,"('H', 'I')",H
5110,"('C', 'E', 'F')",F
5111,"('A', 'E', 'G')",G
5112,"('C', 'I')",C
5113,"('A', 'D', 'H', 'I')",D
5114,"('A', 'G')",G
5115,"('D', 'F', 'H', 'I')",F
5116,"('F', 'G', 'H')",G
5117,"('A', 'B', 'G', 'H')",G
5118,"('B', 'G')",G
5119,"('C', 'D', 'I')",I
5120,"('C', 'E', 'H', 'I')",C
5121,"('D', 'E', 'F', 'G')",E
5122,"('A', 'C', 'E', 'H')",E
5123,"('A', 'I')",A
5124,"('D', 'E', 'G', 'I')",E
5125,"('C', 'E', 'H')",E
5126,"('E', 'F', 'G')",F
5127,"('A', 'E', 'G', 'H')",H
5128,"('B', 'C', 'E', 'I')",E
5129,"('B', 'D', 'G')",G
5130,"('A', 'D', 'I')",I
5131,"('A', 'B', 'C', 'I')",B
5132,"('B', 'D', 'G')",B
5133,"('A', 'B', 'E', 'H')",A
5134,"('A', 'C', 'F')",C
5135,"('D', 'E', 'F', 'H')",H
5136,"('B', 'G', 'H')",G
5137,"('D', 'I')",D
5138,"('C', 'F', 'H', 'I')",I
5139,"('C', 'E', 'I')",E
5140,"('A', 'E', 'F')",E
5141,"('D', 'I')",D
5142,"('C', 'D')",D
5143,"('B', 'C', 'E', 'I')",E
5144,"('C', 'E')",E
5145,"('B', 'G')",B
5146,"('A', 'B', 'D', 'E')",D
5147,"('A', 'B', 'H')",B
5148,"('A', 'C', 'F', 'H')",H
5149,"('C', 'G')",G
5150,"('D', 'F', 'G')",G
5151,"('A', 'B', 'F', 'I')",F
5152,"('A', 'B', 'D', 'H')",H
5153,"('A', 'D', 'H')",D
5154,"('A', 'B', 'D', 'I')",D
5155,"('E', 'I')",E
5156,"('B', 'F', 'H')",B
5157,"('D', 'F')",F
5158,"('C', 'E', 'F', 'I')",F
5159,"('C', 'E', 'F', 'H')",E
5160,"('B', 'G')",G
5161,"('B', 'D', 'E')",B
5162,"('D', 'E', 'G', 'H')",G
5163,"('A', 'B', 'F')",F
5164,"('C', 'I')",C
5165,"('E', 'F')",F
5166,"('D', 'E', 'I')",E
5167,"('A', 'E', 'F', 'G')",F
5168,"('A', 'B', 'F')",F
5169,"('C', 'D', 'F', 'I')",F
5170,"('A', 'C', 'D', 'G')",D
5171,"('D', 'E', 'I')",I
5172,"('D', 'E')",D
5173,"('C', 'E', 'I')",E
5174,"('C', 'F')",C
5175,"('E', 'H')",H
5176,"('D', 'G', 'H')",H
5177,"('F', 'I')",F
5178,"('E', 'F', 'H', 'I')",F
5179,"('E', 'F', 'H', 'I')",F
5180,"('B', 'C', 'D')",C
5181,"('B', 'F', 'H')",H
5182,"('D', 'E', 'F', 'H')",H
5183,"('C', 'G')",G
5184,"('A', 'D', 'E', 'F')",A
5185,"('E', 'F', 'G', 'H')",H
5186,"('B', 'C', 'D', 'I')",I
5187,"('D', 'E', 'F')",D
5188,"('B', 'G')",G
5189,"('A', 'B', 'D', 'H')",D
5190,"('A', 'G', 'H')",H
5191,"('A', 'F', 'G', 'H')",A
5192,"('E', 'F', 'I')",F
5193,"('B', 'D', 'E', 'F')",E
5194,"('B', 'D', 'F', 'H')",F
5195,"('B', 'D', 'F', 'H')",F
5196,"('A', 'F', 'G')",F
5197,"('D', 'E', 'F', 'H')",H
5198,"('C', 'G', 'H')",G
5199,"('C', 'F', 'I')",F
5200,"('A', 'C', 'E')",E
5201,"('D', 'F', 'I')",I
5202,"('B', 'E', 'G', 'I')",E
5203,"('A', 'E', 'F')",F
5204,"('B', 'D', 'H')",D
5205,"('D', 'E', 'G')",G
5206,"('G', 'I')",G
5207,"('A', 'B', 'G', 'H')",G
5208,"('D', 'H', 'I')",D
5209,"('A', 'E')",A
5210,"('B', 'E', 'G')",E
5211,"('B', 'F', 'H', 'I')",F
5212,"('A', 'H', 'I')",H
5213,"('G', 'I')",G
5214,"('A', 'I')",A
5215,"('B', 'C', 'F', 'H')",F
5216,"('A', 'B', 'C', 'G')",G
5217,"('A', 'B', 'E', 'H')",H
5218,"('B', 'D', 'E', 'I')",B
5219,"('C', 'F', 'G')",F
5220,"('D', 'G', 'I')",I
5221,"('E', 'H')",E
5222,"('A', 'B', 'G', 'H')",H
5223,"('C', 'F', 'H', 'I')",F
5224,"('C', 'D', 'E', 'H')",E
5225,"('C', 'D', 'I')",D
5226,"('A', 'B', 'C', 'D')",D
5227,"('A', 'D', 'E')",E
5228,"('E', 'G')",G
5229,"('C', 'I')",I
5230,"('A', 'B', 'F')",F
5231,"('A', 'E')",A
5232,"('D', 'G')",D
5233,"('C', 'G')",G
5234,"('A', 'F', 'I')",F
5235,"('D', 'H')",D
5236,"('B', 'G')",G
5237,"('B', 'I')",I
5238,"('A', 'D', 'E', 'H')",D
5239,"('A', 'D', 'I')",A
5240,"('G', 'H')",G
5241,"('B', 'F', 'H', 'I')",H
5242,"('B', 'C', 'D', 'G')",B
5243,"('B', 'D')",D
5244,"('B', 'C', 'E', 'I')",B
5245,"('B', 'E', 'F', 'G')",F
5246,"('B', 'F', 'H')",H
5247,"('C', 'D', 'E', 'I')",E
5248,"('D', 'E')",E
5249,"('C', 'D', 'I')",D
5250,"('D', 'F', 'G')",G
5251,"('A', 'B', 'D')",D
5252,"('C', 'H')",H
5253,"('A', 'B', 'G')",G
5254,"('B', 'F')",B
5255,"('A', 'D', 'G')",G
5256,"('B', 'C', 'D')",D
5257,"('B', 'I')",B
5258,"('E', 'H')",E
5259,"('B', 'C')",B
5260,"('B', 'D', 'F')",F
5261,"('E', 'F')",F
5262,"('A', 'D', 'E', 'H')",A
5263,"('C', 'F')",F
5264,"('A', 'B')",A
5265,"('B', 'C', 'D', 'G')",G
5266,"('F', 'G', 'H')",G
5267,"('D', 'F', 'G', 'H')",G
5268,"('B', 'D', 'H', 'I')",B
5269,"('B', 'D', 'G')",G
5270,"('E', 'I')",E
5271,"('A', 'E', 'F', 'G')",F
5272,"('A', 'D', 'F', 'H')",D
5273,"('C', 'D', 'H', 'I')",I
5274,"('C', 'E')",E
5275,"('A', 'H')",A
5276,"('A', 'D', 'E', 'F')",F
5277,"('D', 'F', 'G')",F
5278,"('D', 'E', 'I')",D
5279,"('B', 'C')",B
5280,"('C', 'D')",D
5281,"('A', 'C', 'D', 'G')",G
5282,"('C', 'D', 'F', 'H')",F
5283,"('B', 'C', 'E', 'G')",E
5284,"('D', 'E', 'H', 'I')",H
5285,"('H', 'I')",I
5286,"('C', 'E', 'F', 'I')",I
5287,"('B', 'G')",G
5288,"('A', 'B', 'D', 'E')",D
5289,"('C', 'D', 'E', 'G')",D
5290,"('B', 'D', 'F')",F
5291,"('A', 'D', 'E', 'G')",A
5292,"('B', 'C', 'G')",C
5293,"('E', 'F', 'G', 'I')",I
5294,"('A', 'F', 'H')",F
5295,"('B', 'F', 'G', 'H')",H
5296,"('D', 'F')",F
5297,"('B', 'D', 'E', 'H')",B
5298,"('A', 'F', 'G', 'H')",F
5299,"('A', 'I')",A
5300,"('B', 'G')",B
5301,"('A', 'E', 'F')",F
5302,"('C', 'H')",C
5303,"('A', 'E', 'F', 'G')",E
5304,"('D', 'E')",E
5305,"('F', 'G', 'I')",F
5306,"('A', 'D', 'E', 'F')",A
5307,"('A', 'B', 'H')",H
5308,"('E', 'F')",F
5309,"('A', 'C', 'E')",E
5310,"('A', 'D', 'E', 'I')",D
5311,"('E', 'F', 'G')",E
5312,"('A', 'C', 'E', 'F')",A
5313,"('A', 'C', 'F', 'G')",A
5314,"('A', 'I')",I
5315,"('A', 'C', 'E', 'F')",C
5316,"('A', 'G', 'I')",G
5317,"('C', 'E', 'H', 'I')",H
5318,"('C', 'F', 'G')",F
5319,"('D', 'G', 'I')",G
5320,"('A', 'F')",F
5321,"('A', 'B', 'D', 'F')",F
5322,"('B', 'C', 'I')",C
5323,"('A', 'B', 'F')",F
5324,"('D', 'G', 'H', 'I')",H
5325,"('C', 'E', 'G')",G
5326,"('A', 'D')",D
5327,"('B', 'F', 'G', 'H')",B
5328,"('C', 'F', 'I')",F
5329,"('C', 'E', 'G', 'I')",I
5330,"('A', 'C', 'F', 'I')",F
5331,"('B', 'G')",G
5332,"('C', 'D')",D
5333,"('A', 'C', 'F', 'I')",F
5334,"('A', 'G')",G
5335,"('G', 'H')",H
5336,"('C', 'E', 'G', 'H')",E
5337,"('H', 'I')",H
5338,"('F', 'I')",F
5339,"('B', 'C', 'D', 'G')",D
5340,"('B', 'H', 'I')",H
5341,"('A', 'B', 'D', 'I')",D
5342,"('A', 'B')",A
5343,"('C', 'E', 'G', 'I')",E
5344,"('A', 'F')",F
5345,"('A', 'D', 'F', 'H')",A
5346,"('F', 'H')",F
5347,"('D', 'G')",G
5348,"('C', 'E', 'G')",G
5349,"('B', 'C', 'I')",B
5350,"('A', 'I')",A
5351,"('E', 'G', 'I')",G
5352,"('E', 'G')",G
5353,"('A', 'E', 'H', 'I')",E
5354,"('C', 'E', 'H', 'I')",E
5355,"('A', 'C', 'G', 'H')",G
5356,"('E', 'H', 'I')",E
5357,"('D', 'F')",F
5358,"('A', 'G', 'H')",A
5359,"('C', 'F')",C
5360,"('D', 'H')",D
5361,"('D', 'F', 'I')",F
5362,"('A', 'E', 'F')",F
5363,"('D', 'E', 'F', 'I')",I
5364,"('B', 'D')",B
5365,"('A', 'C', 'F')",A
5366,"('A', 'C', 'D')",D
5367,"('B', 'C', 'G', 'I')",B
5368,"('B', 'G')",B
5369,"('A', 'B', 'C', 'E')",C
5370,"('A', 'B')",A
5371,"('C', 'D', 'H')",D
5372,"('A', 'D', 'F')",A
5373,"('A', 'B', 'D', 'I')",D
5374,"('B', 'H')",H
5375,"('C', 'I')",C
5376,"('D', 'I')",D
5377,"('A', 'I')",I
5378,"('A', 'C', 'I')",A
5379,"('B', 'F')",F
5380,"('A', 'D', 'E', 'I')",A
5381,"('B', 'C', 'D', 'H')",D
5382,"('D', 'G')",G
5383,"('A', 'C', 'D', 'G')",G
5384,"('B', 'G')",B
5385,"('C', 'E', 'F', 'H')",F
5386,"('A', 'B', 'C', 'E')",E
5387,"('B', 'I')",B
5388,"('D', 'F', 'G', 'H')",F
5389,"('C', 'D', 'H')",C
5390,"('G', 'H')",G
5391,"('A', 'B', 'D')",A
5392,"('B', 'H')",B
5393,"('C', 'F')",F
5394,"('B', 'E')",E
5395,"('C', 'F', 'G')",G
5396,"('D', 'E', 'H')",E
5397,"('B', 'G')",B
5398,"('C', 'D', 'H')",D
5399,"('A', 'C')",A
5400,"('B', 'G')",G
5401,"('B', 'E', 'G', 'I')",G
5402,"('A', 'D', 'G')",G
5403,"('A', 'C', 'G')",A
5404,"('A', 'B')",B
5405,"('C', 'F', 'G', 'I')",F
5406,"('A', 'C', 'F')",A
5407,"('B', 'E')",E
5408,"('A', 'B', 'C', 'G')",G
5409,"('C', 'E')",E
5410,"('E', 'F')",F
5411,"('B', 'I')",B
5412,"('A', 'H')",H
5413,"('B', 'F', 'I')",F
5414,"('E', 'I')",E
5415,"('E', 'G', 'H')",E
5416,"('D', 'H')",D
5417,"('E', 'H', 'I')",H
5418,"('A', 'B', 'I')",B
5419,"('A', 'G')",G
5420,"('D', 'F', 'G', 'I')",D
5421,"('G', 'H')",G
5422,"('A', 'E', 'F', 'G')",F
5423,"('C', 'G')",G
5424,"('C', 'G', 'I')",G
5425,"('B', 'F')",F
5426,"('C', 'D', 'F', 'I')",D
5427,"('B', 'I')",B
5428,"('B', 'H', 'I')",H
5429,"('D', 'F', 'I')",I
5430,"('C', 'G', 'H')",G
5431,"('A', 'B', 'C', 'H')",H
5432,"('B', 'C', 'D')",D
5433,"('A', 'G', 'H')",H
5434,"('B', 'G')",B
5435,"('F', 'G', 'H')",F
5436,"('C', 'F', 'G', 'H')",H
5437,"('B', 'C', 'E', 'G')",B
5438,"('A', 'E', 'G')",E
5439,"('E', 'F', 'I')",F
5440,"('A', 'D', 'G')",A
5441,"('A', 'B', 'C', 'D')",D
5442,"('C', 'F', 'H')",F
5443,"('E', 'I')",E
5444,"('G', 'H')",G
5445,"('A', 'B', 'C')",C
5446,"('A', 'B', 'C', 'H')",C
5447,"('A', 'H')",A
5448,"('A', 'C', 'D', 'F')",D
5449,"('B', 'E', 'F', 'G')",F
5450,"('B', 'C', 'D', 'G')",G
5451,"('D', 'E', 'H', 'I')",D
5452,"('C', 'D', 'F', 'H')",F
5453,"('B', 'F', 'G', 'H')",B
5454,"('D', 'G')",G
5455,"('B', 'E', 'F', 'H')",F
5456,"('D', 'F', 'G', 'I')",G
5457,"('E', 'H')",H
5458,"('A', 'D', 'E', 'H')",H
5459,"('A', 'B', 'E', 'I')",E
5460,"('E', 'H')",H
5461,"('C', 'G', 'I')",I
5462,"('E', 'I')",E
5463,"('A', 'F', 'G', 'H')",F
5464,"('A', 'F', 'H')",A
5465,"('A', 'C', 'E', 'F')",F
5466,"('B', 'E', 'H')",E
5467,"('C', 'F')",C
5468,"('D', 'E', 'F')",F
5469,"('B', 'C')",C
5470,"('A', 'D', 'I')",D
5471,"('E', 'G')",G
5472,"('D', 'F')",F
5473,"('B', 'F')",B
5474,"('D', 'G', 'I')",D
5475,"('C', 'I')",C
5476,"('A', 'B', 'E', 'I')",E
5477,"('C', 'F')",F
5478,"('B', 'C', 'F', 'G')",C
5479,"('C', 'E', 'G')",E
5480,"('C', 'E', 'G', 'I')",E
5481,"('C', 'E', 'I')",E
5482,"('F', 'G')",G
5483,"('D', 'H')",D
5484,"('A', 'D', 'E', 'G')",E
5485,"('B', 'G')",G
5486,"('A', 'G')",G
5487,"('D', 'E', 'I')",I
5488,"('A', 'E', 'G')",G
5489,"('A', 'B', 'C', 'E')",E
5490,"('B', 'D', 'G', 'H')",G
5491,"('A', 'C', 'G', 'H')",G
5492,"('C', 'D', 'E', 'I')",E
5493,"('E', 'F', 'G', 'H')",H
5494,"('A', 'H')",A
5495,"('B', 'F', 'G', 'I')",F
5496,"('B', 'D', 'F', 'H')",F
5497,"('C', 'D', 'E', 'I')",D
5498,"('D', 'F', 'G')",F
5499,"('E', 'H')",H
5500,"('A', 'C', 'H', 'I')",I
5501,"('B', 'E')",E
5502,"('D', 'F', 'G', 'H')",D
5503,"('A', 'C', 'F')",A
5504,"('C', 'G', 'H')",C
5505,"('C', 'D', 'H')",D
5506,"('A', 'C', 'H')",A
5507,"('D', 'I')",D
5508,"('D', 'F', 'H')",D
5509,"('A', 'C')",A
5510,"('F', 'I')",F
5511,"('B', 'C', 'H', 'I')",I
5512,"('A', 'B', 'H', 'I')",B
5513,"('A', 'B', 'F', 'H')",F
5514,"('F', 'H', 'I')",H
5515,"('C', 'D', 'I')",I
5516,"('B', 'C', 'E', 'F')",B
5517,"('B', 'C')",B
5518,"('E', 'F', 'I')",F
5519,"('D', 'F')",D
5520,"('B', 'E', 'G')",E
5521,"('D', 'E', 'F', 'H')",D
5522,"('C', 'F', 'H')",F
5523,"('D', 'H', 'I')",D
5524,"('C', 'D', 'F')",F
5525,"('B', 'F')",B
5526,"('D', 'E', 'F', 'I')",I
5527,"('C', 'I')",I
5528,"('F', 'H')",F
5529,"('A', 'C', 'E', 'F')",A
5530,"('A', 'C')",C
5531,"('A', 'B', 'G', 'H')",B
5532,"('A', 'D', 'F', 'G')",A
5533,"('A', 'G')",A
5534,"('H', 'I')",H
5535,"('E', 'I')",E
5536,"('D', 'H')",D
5537,"('C', 'F', 'I')",F
5538,"('A', 'D', 'E', 'I')",D
5539,"('A', 'B', 'G')",G
5540,"('A', 'B', 'D', 'G')",G
5541,"('A', 'C')",C
5542,"('E', 'I')",E
5543,"('A', 'B', 'C', 'F')",B
5544,"('G', 'I')",G
5545,"('A', 'B', 'C', 'I')",C
5546,"('B', 'C', 'D')",D
5547,"('B', 'C', 'H')",B
5548,"('A', 'E', 'F')",E
5549,"('B', 'C', 'D', 'I')",D
5550,"('A', 'D', 'E')",E
5551,"('D', 'I')",D
5552,"('A', 'B', 'D')",D
5553,"('B', 'E', 'G', 'H')",G
5554,"('A', 'D', 'G', 'H')",D
5555,"('A', 'D', 'F')",A
5556,"('D', 'G')",G
5557,"('D', 'G', 'I')",D
5558,"('B', 'D', 'I')",D
5559,"('E', 'F', 'G', 'H')",F
5560,"('B', 'H')",B
5561,"('A', 'D', 'G', 'I')",G
5562,"('B', 'E', 'G', 'I')",G
5563,"('C', 'E', 'G', 'H')",E
5564,"('A', 'B', 'E', 'G')",G
5565,"('H', 'I')",H
5566,"('D', 'G', 'H', 'I')",I
5567,"('B', 'E')",B
5568,"('D', 'E', 'G', 'I')",G
5569,"('B', 'C', 'F')",F
5570,"('A', 'G', 'I')",I
5571,"('E', 'F', 'H')",H
5572,"('A', 'D', 'E', 'F')",E
5573,"('C', 'D')",D
5574,"('A', 'F', 'G', 'I')",I
5575,"('C', 'E', 'G', 'I')",I
5576,"('E', 'H')",E
5577,"('A', 'D', 'F', 'H')",F
5578,"('C', 'I')",C
5579,"('C', 'F')",C
5580,"('A', 'D', 'G', 'H')",G
5581,"('B', 'C', 'I')",C
5582,"('A', 'B', 'C', 'D')",D
5583,"('F', 'H')",F
5584,"('E', 'H')",E
5585,"('G', 'H')",G
5586,"('C', 'D', 'E')",C
5587,"('A', 'B', 'C')",C
5588,"('A', 'C', 'F')",F
5589,"('E', 'F')",F
5590,"('C', 'G')",C
5591,"('B', 'C')",B
5592,"('A', 'G')",G
5593,"('A', 'B', 'C', 'I')",C
5594,"('A', 'E', 'H')",E
5595,"('D', 'F', 'I')",F
5596,"('C', 'F', 'H', 'I')",I
5597,"('A', 'F', 'G', 'H')",H
5598,"('G', 'I')",G
5599,"('B', 'E', 'H', 'I')",E
5600,"('D', 'E')",E
5601,"('B', 'C', 'D', 'I')",D
5602,"('A', 'H', 'I')",I
5603,"('B', 'C', 'D', 'E')",B
5604,"('F', 'H')",H
5605,"('A', 'H', 'I')",A
5606,"('B', 'I')",B
5607,"('B', 'C', 'D', 'I')",I
5608,"('E', 'F', 'G', 'H')",G
5609,"('E', 'F')",E
5610,"('G', 'H')",G
5611,"('C', 'G')",G
5612,"('C', 'F', 'I')",I
5613,"('A', 'E')",E
5614,"('F', 'G')",G
5615,"('C', 'E', 'H')",E
5616,"('A', 'C', 'E', 'I')",E
5617,"('A', 'C', 'E', 'F')",C
5618,"('D', 'E', 'G')",G
5619,"('F', 'G')",G
5620,"('A', 'D', 'G', 'H')",G
5621,"('B', 'F', 'G', 'H')",F
5622,"('B', 'F')",B
5623,"('D', 'E', 'H')",D
5624,"('F', 'I')",F
5625,"('A', 'D', 'I')",I
5626,"('A', 'C', 'D')",C
5627,"('B', 'C', 'E', 'I')",E
5628,"('A', 'D', 'G', 'H')",G
5629,"('A', 'B', 'D', 'F')",D
5630,"('A', 'E', 'G', 'H')",E
5631,"('B', 'C')",B
5632,"('E', 'F', 'I')",F
5633,"('D', 'E', 'F')",F
5634,"('C', 'E', 'F')",E
5635,"('A', 'E', 'H')",E
5636,"('B', 'D', 'G')",G
5637,"('B', 'G')",B
5638,"('A', 'I')",A
5639,"('E', 'F', 'H')",F
5640,"('B', 'C', 'E', 'F')",F
5641,"('A', 'E')",E
5642,"('D', 'E', 'F')",D
5643,"('A', 'C', 'E')",E
5644,"('B', 'C', 'E')",E
5645,"('C', 'F', 'G', 'H')",F
5646,"('B', 'D', 'H')",D
5647,"('C', 'D', 'G', 'I')",D
5648,"('B', 'D', 'F', 'G')",F
5649,"('B', 'D', 'I')",I
5650,"('B', 'E', 'H', 'I')",E
5651,"('B', 'C', 'D', 'H')",D
5652,"('A', 'G', 'I')",G
5653,"('A', 'C', 'F', 'I')",A
5654,"('B', 'F', 'G', 'H')",F
5655,"('B', 'F')",F
5656,"('A', 'B')",B
5657,"('F', 'G', 'H')",G
5658,"('D', 'E', 'G', 'I')",D
5659,"('F', 'H')",H
5660,"('E', 'G')",E
5661,"('D', 'I')",D
5662,"('C', 'D', 'E', 'F')",F
5663,"('A', 'H')",H
5664,"('D', 'E', 'F', 'G')",F
5665,"('B', 'G')",G
5666,"('B', 'E', 'H')",H
5667,"('A', 'D', 'E', 'I')",D
5668,"('D', 'F', 'H')",D
5669,"('A', 'E', 'G', 'H')",E
5670,"('A', 'D', 'G', 'I')",D
5671,"('E', 'F', 'G')",E
5672,"('D', 'E')",D
5673,"('A', 'B', 'F')",F
5674,"('B', 'D', 'H')",D
5675,"('A', 'B')",A
5676,"('D', 'F')",F
5677,"('A', 'H')",H
5678,"('B', 'F', 'G', 'H')",F
5679,"('A', 'E')",E
5680,"('C', 'E', 'F', 'G')",G
5681,"('E', 'F')",E
5682,"('A', 'D')",D
5683,"('B', 'D', 'E', 'G')",D
5684,"('C', 'D', 'G', 'H')",H
5685,"('C', 'D', 'E', 'H')",E
5686,"('A', 'D', 'G')",A
5687,"('A', 'G', 'I')",G
5688,"('F', 'G', 'H')",H
5689,"('C', 'D', 'F', 'G')",G
5690,"('A', 'E', 'H')",H
5691,"('D', 'E', 'G', 'I')",E
5692,"('A', 'E', 'H')",E
5693,"('B', 'D', 'I')",D
5694,"('A', 'F')",F
5695,"('C', 'D', 'F', 'H')",D
5696,"('D', 'G', 'H', 'I')",H
5697,"('C', 'E', 'F', 'G')",C
5698,"('D', 'E')",D
5699,"('B', 'E')",E
5700,"('C', 'D', 'E')",D
5701,"('B', 'E')",B
5702,"('B', 'E', 'G')",G
5703,"('A', 'B', 'C', 'F')",F
5704,"('A', 'C', 'G')",G
5705,"('B', 'G', 'I')",I
5706,"('B', 'E', 'G', 'H')",E
5707,"('A', 'B', 'F', 'G')",F
5708,"('C', 'E', 'H')",E
5709,"('A', 'B')",B
5710,"('D', 'F', 'G', 'I')",F
5711,"('A', 'F', 'G', 'H')",F
5712,"('A', 'C', 'G', 'H')",G
5713,"('B', 'C', 'H')",H
5714,"('C', 'D', 'H', 'I')",D
5715,"('C', 'D', 'G')",C
5716,"('C', 'D')",D
5717,"('A', 'E', 'I')",E
5718,"('A', 'I')",A
5719,"('E', 'F', 'I')",F
5720,"('F', 'G', 'H')",F
5721,"('A', 'C', 'F', 'I')",I
5722,"('D', 'I')",D
5723,"('B', 'C', 'D', 'E')",B
5724,"('C', 'D', 'E', 'F')",F
5725,"('A', 'C', 'F', 'G')",F
5726,"('F', 'H')",H
5727,"('B', 'D', 'E', 'H')",D
5728,"('D', 'E', 'I')",E
5729,"('B', 'C', 'E', 'I')",C
5730,"('F', 'G')",F
5731,"('B', 'D', 'G', 'H')",G
5732,"('A', 'E', 'F', 'G')",A
5733,"('A', 'B', 'C', 'I')",I
5734,"('C', 'E', 'F', 'H')",H
5735,"('A', 'F')",F
5736,"('C', 'H', 'I')",H
5737,"('C', 'F', 'G', 'H')",G
5738,"('A', 'C', 'D', 'F')",F
5739,"('A', 'E', 'F')",A
5740,"('C', 'F', 'H')",F
5741,"('C', 'E', 'H', 'I')",H
5742,"('A', 'C', 'F')",F
5743,"('E', 'F', 'I')",F
5744,"('D', 'F', 'H', 'I')",H
5745,"('G', 'H')",H
