,choice_set,choice
19808,"('A', 'H')",A
19809,"('I', 'K', 'Q')",I
19810,"('I', 'M')",M
19811,"('D', 'H', 'I')",D
19812,"('C', 'G', 'J', 'P')",P
19813,"('F', 'I')",F
19814,"('C', 'E', 'Q')",Q
19815,"('C', 'E', 'H')",C
19816,"('B', 'E', 'I', 'J')",B
19817,"('D', 'K')",K
19818,"('D', 'H')",D
19819,"('B', 'J', 'N', 'P')",J
19820,"('G', 'N', 'P', 'Q')",G
19821,"('A', 'Q')",A
19822,"('B', 'G', 'K', 'L')",G
19823,"('G', 'I', 'J', 'P')",J
19824,"('F', 'N', 'O')",O
19825,"('A', 'B', 'G')",G
19826,"('B', 'E', 'Q')",Q
19827,"('E', 'J', 'L', 'P')",J
19828,"('H', 'I', 'M', 'P')",I
19829,"('J', 'M', 'N')",J
19830,"('A', 'E', 'F', 'I')",A
19831,"('C', 'J', 'N')",C
19832,"('A', 'D', 'P')",D
19833,"('B', 'F', 'J', 'Q')",Q
19834,"('E', 'L')",E
19835,"('B', 'P')",B
19836,"('C', 'O', 'P')",C
19837,"('A', 'G', 'I', 'L')",A
19838,"('G', 'L', 'N')",N
19839,"('K', 'N', 'O', 'P')",O
19840,"('B', 'D', 'G', 'K')",D
19841,"('G', 'J')",G
19842,"('F', 'H')",H
19843,"('J', 'N')",J
19844,"('B', 'K', 'Q')",B
19845,"('J', 'N')",J
19846,"('C', 'H', 'I', 'K')",H
19847,"('C', 'G', 'K')",C
19848,"('D', 'J', 'M')",D
19849,"('B', 'Q')",B
19850,"('G', 'N')",G
19851,"('B', 'P')",B
19852,"('C', 'J', 'M')",J
19853,"('B', 'F', 'K', 'O')",O
19854,"('B', 'C', 'D', 'F')",B
19855,"('E', 'O', 'P')",P
19856,"('C', 'J', 'K', 'O')",O
19857,"('C', 'E', 'M')",C
19858,"('C', 'J', 'K')",C
19859,"('F', 'P', 'Q')",P
19860,"('A', 'I', 'P')",A
19861,"('C', 'P', 'Q')",C
19862,"('F', 'H')",F
19863,"('A', 'B', 'M')",M
19864,"('B', 'D', 'N')",N
19865,"('C', 'E', 'M', 'O')",C
19866,"('E', 'I', 'M', 'O')",E
19867,"('C', 'G', 'H', 'J')",C
19868,"('A', 'B', 'D', 'F')",A
19869,"('F', 'I')",I
19870,"('B', 'H', 'K', 'M')",H
19871,"('C', 'J', 'Q')",C
19872,"('B', 'N')",N
19873,"('E', 'F', 'O')",O
19874,"('B', 'G', 'H', 'N')",G
19875,"('F', 'G')",F
19876,"('M', 'N', 'P')",M
19877,"('A', 'E', 'H')",A
19878,"('C', 'G')",C
19879,"('J', 'P')",P
19880,"('A', 'G', 'K')",K
19881,"('E', 'L')",E
19882,"('C', 'E', 'H', 'J')",H
19883,"('D', 'F', 'J', 'L')",L
19884,"('C', 'Q')",Q
19885,"('A', 'D', 'J')",D
19886,"('D', 'J', 'K', 'O')",J
19887,"('E', 'J')",E
19888,"('L', 'P')",P
19889,"('F', 'N')",F
19890,"('A', 'D', 'N')",D
19891,"('C', 'M', 'P', 'Q')",M
19892,"('L', 'O')",L
19893,"('B', 'D', 'G')",D
19894,"('C', 'I', 'P')",I
19895,"('N', 'O', 'P')",N
19896,"('C', 'L', 'M', 'Q')",C
19897,"('D', 'M')",D
19898,"('E', 'G', 'K', 'Q')",K
19899,"('H', 'K', 'N', 'O')",H
19900,"('C', 'K')",K
19901,"('B', 'O')",B
19902,"('I', 'L', 'O')",I
19903,"('B', 'G', 'J', 'K')",B
19904,"('F', 'K', 'P')",K
19905,"('B', 'F', 'L', 'Q')",F
19906,"('B', 'L', 'O', 'P')",O
19907,"('A', 'J', 'M')",J
19908,"('C', 'N')",N
19909,"('H', 'L')",L
19910,"('B', 'L')",L
19911,"('C', 'M')",M
19912,"('C', 'G', 'J', 'L')",J
19913,"('M', 'N')",N
19914,"('H', 'I')",I
19915,"('B', 'I', 'P')",B
19916,"('A', 'K', 'N')",N
19917,"('A', 'I', 'P')",I
19918,"('A', 'C', 'N')",N
19919,"('B', 'E', 'L', 'N')",B
19920,"('B', 'P')",B
19921,"('C', 'F', 'M')",C
19922,"('E', 'M', 'N')",N
19923,"('C', 'H', 'J', 'L')",L
19924,"('G', 'H')",G
19925,"('C', 'D', 'P', 'Q')",P
19926,"('A', 'M')",A
19927,"('B', 'J', 'N')",J
19928,"('D', 'G')",G
19929,"('B', 'G', 'O')",O
19930,"('G', 'H', 'I')",G
19931,"('B', 'H', 'J')",J
19932,"('B', 'E', 'P')",E
19933,"('K', 'M')",M
19934,"('C', 'G', 'H')",C
19935,"('E', 'G', 'J', 'K')",E
19936,"('E', 'J', 'L', 'Q')",E
19937,"('C', 'E')",E
19938,"('A', 'G', 'J', 'O')",J
19939,"('D', 'G', 'I', 'K')",D
19940,"('J', 'K', 'N', 'O')",O
19941,"('B', 'F', 'N')",B
19942,"('C', 'E', 'M', 'Q')",E
19943,"('I', 'K', 'L', 'Q')",Q
19944,"('A', 'I')",A
19945,"('H', 'M', 'O')",H
19946,"('G', 'I', 'N', 'O')",G
19947,"('F', 'O')",O
19948,"('E', 'F')",F
19949,"('C', 'E')",E
19950,"('B', 'G', 'L', 'P')",L
19951,"('D', 'O')",D
19952,"('N', 'O', 'Q')",O
19953,"('C', 'G', 'Q')",C
19954,"('A', 'B', 'L', 'Q')",L
19955,"('A', 'F', 'Q')",F
19956,"('E', 'I')",E
19957,"('B', 'I', 'O')",O
19958,"('A', 'D', 'F')",F
19959,"('G', 'J', 'N', 'P')",J
19960,"('B', 'H', 'M', 'Q')",B
19961,"('F', 'I')",I
19962,"('A', 'D', 'I', 'P')",D
19963,"('C', 'N')",N
19964,"('H', 'I', 'O')",H
19965,"('C', 'O', 'P')",O
19966,"('I', 'K', 'Q')",K
19967,"('A', 'B')",A
19968,"('I', 'L')",L
19969,"('E', 'H', 'J', 'M')",H
19970,"('B', 'J', 'N')",J
19971,"('C', 'J', 'N')",C
19972,"('F', 'L')",F
19973,"('F', 'J', 'L', 'M')",J
19974,"('B', 'C', 'I', 'Q')",I
19975,"('A', 'B')",A
19976,"('E', 'J')",J
19977,"('H', 'I', 'M')",M
19978,"('L', 'O', 'Q')",O
19979,"('H', 'Q')",H
19980,"('E', 'O')",O
19981,"('A', 'G', 'P')",G
19982,"('A', 'F', 'M', 'N')",A
19983,"('K', 'O')",O
19984,"('C', 'I', 'J', 'P')",C
19985,"('A', 'I', 'M')",M
19986,"('A', 'O', 'Q')",O
19987,"('H', 'I', 'L', 'O')",L
19988,"('G', 'J', 'O')",J
19989,"('D', 'Q')",Q
19990,"('C', 'L', 'P')",L
19991,"('H', 'M')",H
19992,"('E', 'H', 'N', 'O')",E
19993,"('A', 'B', 'L', 'O')",O
19994,"('A', 'B', 'I')",B
19995,"('H', 'K')",K
19996,"('C', 'F', 'H', 'P')",F
19997,"('E', 'K', 'L', 'Q')",Q
19998,"('H', 'M')",M
19999,"('A', 'L', 'M')",A
20000,"('B', 'E', 'F', 'M')",E
20001,"('M', 'N', 'O')",O
20002,"('A', 'K')",K
20003,"('N', 'O')",N
20004,"('D', 'I')",D
20005,"('H', 'L')",L
20006,"('C', 'D', 'G', 'O')",D
20007,"('A', 'O')",O
20008,"('A', 'F', 'L')",L
20009,"('J', 'N', 'O')",O
20010,"('F', 'G', 'K')",G
20011,"('E', 'F', 'I', 'O')",O
20012,"('B', 'G', 'H', 'J')",B
20013,"('A', 'I', 'P')",P
20014,"('L', 'M')",M
20015,"('D', 'J', 'P')",D
20016,"('A', 'G', 'J')",A
20017,"('C', 'G', 'H', 'L')",C
20018,"('C', 'H', 'M', 'P')",C
20019,"('A', 'J', 'L', 'O')",O
20020,"('A', 'G', 'M')",A
20021,"('E', 'F', 'H', 'M')",H
20022,"('A', 'K', 'P', 'Q')",K
20023,"('I', 'J', 'P', 'Q')",I
20024,"('B', 'N')",B
20025,"('G', 'N', 'P')",G
20026,"('C', 'H', 'M', 'N')",C
20027,"('B', 'G', 'J', 'P')",B
20028,"('B', 'E', 'I', 'O')",I
20029,"('D', 'O')",D
20030,"('K', 'L', 'O')",K
20031,"('E', 'F', 'H', 'N')",E
20032,"('A', 'C', 'G')",C
20033,"('L', 'P', 'Q')",L
20034,"('B', 'O', 'P')",O
20035,"('B', 'D', 'I')",B
20036,"('B', 'H')",H
20037,"('B', 'C', 'G', 'K')",C
20038,"('A', 'K', 'M', 'P')",K
20039,"('D', 'E', 'Q')",D
20040,"('E', 'F', 'H', 'K')",H
20041,"('E', 'F')",E
20042,"('A', 'C', 'M')",A
20043,"('E', 'J', 'O')",O
20044,"('F', 'H', 'N')",F
20045,"('C', 'G', 'I', 'O')",C
20046,"('A', 'C')",A
20047,"('C', 'Q')",C
20048,"('A', 'E', 'G', 'I')",A
20049,"('A', 'B', 'L', 'Q')",A
20050,"('E', 'K', 'M', 'P')",K
20051,"('B', 'G', 'H', 'L')",H
20052,"('F', 'P')",F
20053,"('B', 'M')",B
20054,"('E', 'F', 'P')",F
20055,"('C', 'E', 'L')",C
20056,"('B', 'E', 'F', 'M')",B
20057,"('G', 'K', 'M', 'P')",G
20058,"('B', 'H', 'I')",B
20059,"('F', 'H', 'I')",F
20060,"('J', 'K', 'O')",K
20061,"('B', 'L')",B
20062,"('K', 'O', 'P')",P
20063,"('F', 'N', 'O')",O
20064,"('I', 'N', 'O')",O
20065,"('A', 'E', 'O')",E
20066,"('A', 'C', 'L')",A
20067,"('B', 'D', 'J', 'N')",B
20068,"('B', 'G')",G
20069,"('B', 'E')",B
20070,"('D', 'H', 'J', 'L')",J
20071,"('B', 'C', 'I', 'M')",C
20072,"('A', 'I', 'K', 'M')",K
20073,"('A', 'Q')",A
20074,"('B', 'D', 'M')",M
20075,"('B', 'P')",B
20076,"('C', 'M', 'N')",C
20077,"('K', 'L', 'Q')",Q
20078,"('D', 'F', 'N', 'P')",N
20079,"('F', 'Q')",F
20080,"('H', 'I', 'N', 'Q')",H
20081,"('D', 'F', 'H', 'M')",D
20082,"('D', 'F', 'I')",F
20083,"('C', 'P')",C
20084,"('B', 'D')",D
20085,"('E', 'I', 'K', 'O')",I
20086,"('C', 'E', 'I', 'O')",I
20087,"('D', 'I', 'Q')",D
20088,"('D', 'I', 'K', 'M')",D
20089,"('F', 'N', 'O')",N
20090,"('E', 'H')",E
20091,"('D', 'F', 'G', 'K')",F
20092,"('H', 'Q')",Q
20093,"('E', 'G', 'J')",G
20094,"('F', 'H')",F
20095,"('B', 'H', 'L', 'N')",L
20096,"('K', 'Q')",Q
20097,"('H', 'P')",P
20098,"('D', 'G', 'H', 'P')",D
20099,"('D', 'K')",K
20100,"('F', 'H')",F
20101,"('A', 'P')",A
20102,"('K', 'L')",K
20103,"('G', 'I', 'L', 'N')",L
20104,"('L', 'N', 'O')",L
20105,"('B', 'P')",B
20106,"('D', 'M')",M
20107,"('B', 'D', 'F')",F
20108,"('G', 'I', 'K')",K
20109,"('D', 'G')",D
20110,"('A', 'K', 'M')",K
20111,"('D', 'H')",H
20112,"('A', 'D', 'I')",D
20113,"('F', 'I', 'L')",L
20114,"('D', 'H', 'I', 'L')",D
20115,"('C', 'M')",C
20116,"('B', 'M', 'N')",M
20117,"('D', 'E', 'L')",D
20118,"('F', 'N')",N
20119,"('A', 'D', 'E', 'P')",A
20120,"('C', 'E', 'I')",I
20121,"('B', 'G', 'I')",B
20122,"('D', 'O', 'Q')",O
20123,"('D', 'E', 'K', 'O')",K
20124,"('K', 'Q')",K
20125,"('A', 'F', 'H', 'L')",A
20126,"('E', 'I', 'O', 'Q')",E
20127,"('D', 'E')",E
20128,"('E', 'I', 'J')",I
20129,"('B', 'F', 'I', 'J')",J
20130,"('D', 'M')",M
20131,"('D', 'E', 'G', 'I')",E
20132,"('F', 'O', 'P')",F
20133,"('C', 'K', 'L', 'N')",C
20134,"('D', 'I', 'L')",D
20135,"('H', 'K', 'N', 'P')",K
20136,"('A', 'K', 'M', 'Q')",K
20137,"('D', 'G')",D
20138,"('G', 'O')",O
20139,"('A', 'G')",A
20140,"('G', 'H', 'J', 'L')",J
20141,"('E', 'H')",E
20142,"('M', 'N')",M
20143,"('C', 'D', 'G', 'J')",D
20144,"('J', 'M', 'N')",M
20145,"('G', 'I', 'J')",I
20146,"('C', 'E')",C
20147,"('A', 'D', 'L', 'P')",A
20148,"('D', 'F', 'P')",F
20149,"('B', 'G', 'J')",G
20150,"('G', 'J', 'K', 'L')",G
20151,"('D', 'H', 'I')",D
20152,"('B', 'N')",B
20153,"('A', 'D')",D
20154,"('C', 'I', 'J')",I
20155,"('B', 'E')",E
20156,"('E', 'F', 'Q')",E
20157,"('B', 'G', 'O', 'P')",O
20158,"('A', 'H')",A
20159,"('C', 'F', 'M', 'O')",M
20160,"('H', 'M')",M
20161,"('G', 'P')",G
20162,"('A', 'I', 'K')",A
20163,"('E', 'O')",E
20164,"('E', 'N')",E
20165,"('F', 'P', 'Q')",F
20166,"('C', 'H', 'M')",C
20167,"('A', 'B', 'D', 'P')",D
20168,"('F', 'K')",K
20169,"('A', 'P')",A
20170,"('B', 'F', 'H', 'Q')",H
20171,"('B', 'L')",L
20172,"('E', 'I')",E
20173,"('E', 'I', 'M')",E
20174,"('C', 'H', 'N')",H
20175,"('C', 'N')",C
20176,"('A', 'H', 'I')",I
20177,"('O', 'P')",O
20178,"('E', 'I', 'N')",E
20179,"('A', 'E', 'G', 'K')",G
20180,"('A', 'C', 'I', 'M')",C
20181,"('B', 'N')",N
20182,"('F', 'K')",F
20183,"('H', 'O')",O
20184,"('J', 'N', 'P')",N
20185,"('B', 'L', 'M', 'P')",M
20186,"('A', 'F', 'P')",P
20187,"('A', 'E', 'H', 'I')",E
20188,"('B', 'D', 'E')",B
20189,"('A', 'J', 'M', 'Q')",A
20190,"('K', 'P')",P
20191,"('F', 'J', 'P')",J
20192,"('E', 'N')",E
20193,"('B', 'C')",B
20194,"('C', 'L')",C
20195,"('B', 'P')",B
20196,"('F', 'H', 'I', 'Q')",F
20197,"('H', 'P')",P
20198,"('G', 'Q')",G
20199,"('I', 'M', 'P', 'Q')",I
20200,"('H', 'J', 'O')",J
20201,"('B', 'M')",B
20202,"('K', 'M')",M
20203,"('C', 'H', 'K')",K
20204,"('B', 'J', 'K', 'O')",B
20205,"('E', 'H', 'J', 'P')",E
20206,"('C', 'G', 'I', 'O')",C
20207,"('H', 'I', 'K', 'Q')",K
20208,"('G', 'H', 'I', 'N')",N
20209,"('D', 'H', 'Q')",D
20210,"('C', 'G')",G
20211,"('I', 'O')",I
20212,"('F', 'N')",N
20213,"('E', 'P')",E
20214,"('C', 'D', 'H', 'J')",C
20215,"('C', 'G', 'J', 'M')",C
20216,"('G', 'J', 'P')",P
20217,"('L', 'Q')",Q
20218,"('G', 'K', 'M')",G
20219,"('H', 'P')",H
20220,"('I', 'J', 'N', 'O')",J
20221,"('A', 'D', 'L')",L
20222,"('I', 'L')",I
20223,"('A', 'H')",H
20224,"('B', 'O')",O
20225,"('K', 'L')",L
20226,"('C', 'E', 'K', 'M')",E
20227,"('H', 'L', 'Q')",L
20228,"('C', 'J')",C
20229,"('C', 'G', 'I', 'K')",C
20230,"('E', 'I', 'N')",I
20231,"('E', 'J', 'M', 'N')",N
20232,"('L', 'N')",L
20233,"('H', 'I')",H
20234,"('G', 'I', 'J')",J
20235,"('J', 'K')",K
20236,"('K', 'M')",M
20237,"('J', 'L', 'Q')",L
20238,"('B', 'Q')",B
20239,"('A', 'E', 'I', 'L')",E
20240,"('H', 'K', 'N')",K
20241,"('C', 'E', 'O', 'P')",C
20242,"('D', 'F', 'I', 'P')",P
20243,"('M', 'Q')",M
20244,"('D', 'G', 'I', 'K')",K
20245,"('J', 'O')",O
20246,"('H', 'L')",H
20247,"('L', 'O')",O
20248,"('E', 'F', 'J', 'N')",E
20249,"('D', 'I', 'M', 'P')",M
20250,"('D', 'L')",L
20251,"('E', 'P')",E
20252,"('C', 'L', 'M', 'N')",C
20253,"('H', 'L')",H
20254,"('A', 'H')",A
20255,"('H', 'M', 'O')",M
20256,"('E', 'Q')",E
20257,"('A', 'B', 'P')",P
20258,"('D', 'H', 'Q')",D
20259,"('B', 'C')",B
20260,"('E', 'L')",E
20261,"('D', 'H', 'M')",M
20262,"('F', 'I', 'L', 'Q')",I
20263,"('B', 'D', 'E', 'I')",E
20264,"('C', 'I', 'N', 'P')",N
20265,"('C', 'L', 'O')",L
20266,"('C', 'D', 'I', 'P')",D
20267,"('D', 'H')",D
20268,"('C', 'E', 'I', 'J')",I
20269,"('F', 'K', 'O')",F
20270,"('A', 'P')",P
20271,"('C', 'F', 'G', 'I')",F
20272,"('L', 'O')",O
20273,"('A', 'J', 'P')",J
20274,"('G', 'H', 'L', 'Q')",L
20275,"('F', 'H')",F
20276,"('D', 'M')",D
20277,"('B', 'C', 'P', 'Q')",P
20278,"('A', 'E', 'F', 'J')",E
20279,"('I', 'J', 'M', 'N')",I
20280,"('G', 'I', 'K', 'P')",K
20281,"('C', 'P')",C
20282,"('D', 'I', 'M', 'O')",D
20283,"('E', 'K', 'O')",E
20284,"('D', 'K', 'L', 'O')",K
20285,"('E', 'F', 'L', 'P')",E
20286,"('B', 'I', 'N', 'O')",O
20287,"('K', 'M')",M
20288,"('D', 'J', 'L')",D
20289,"('L', 'Q')",L
20290,"('A', 'B', 'J')",B
20291,"('E', 'P')",E
20292,"('B', 'M')",M
20293,"('D', 'G', 'I', 'K')",D
20294,"('C', 'P')",C
20295,"('E', 'F', 'O', 'Q')",F
20296,"('I', 'K', 'Q')",I
20297,"('C', 'G')",C
20298,"('E', 'L', 'M', 'O')",O
20299,"('K', 'P')",K
20300,"('D', 'E', 'L', 'O')",O
20301,"('E', 'H', 'I')",E
20302,"('D', 'F')",D
20303,"('I', 'O', 'P')",O
20304,"('D', 'H')",H
20305,"('I', 'L')",L
20306,"('F', 'J')",F
20307,"('I', 'P', 'Q')",I
20308,"('E', 'H', 'I', 'P')",P
20309,"('A', 'B', 'O', 'Q')",A
20310,"('A', 'G', 'H', 'M')",M
20311,"('A', 'I', 'N', 'O')",A
20312,"('C', 'E', 'I')",I
20313,"('A', 'K', 'N', 'Q')",N
20314,"('F', 'P')",F
20315,"('E', 'I', 'K', 'Q')",E
20316,"('D', 'H', 'K')",D
20317,"('D', 'O')",O
20318,"('G', 'J', 'L', 'P')",L
20319,"('J', 'K', 'N', 'P')",N
20320,"('B', 'D')",D
20321,"('I', 'M', 'N', 'P')",M
20322,"('A', 'C', 'E', 'K')",C
20323,"('N', 'P')",P
20324,"('C', 'G')",C
20325,"('A', 'N', 'P')",N
20326,"('A', 'J', 'M')",M
20327,"('F', 'N', 'O')",F
20328,"('D', 'Q')",D
20329,"('I', 'O', 'Q')",O
20330,"('E', 'F', 'I')",F
20331,"('A', 'F')",F
20332,"('C', 'N', 'O')",O
20333,"('B', 'F', 'G')",G
20334,"('F', 'I', 'K', 'M')",F
20335,"('J', 'O', 'Q')",J
20336,"('H', 'K', 'N', 'P')",N
20337,"('G', 'I', 'N')",G
20338,"('B', 'D', 'N')",D
20339,"('C', 'K', 'M', 'O')",M
20340,"('D', 'F', 'P', 'Q')",F
20341,"('F', 'G', 'I', 'M')",F
20342,"('F', 'M', 'P')",F
20343,"('A', 'L')",L
20344,"('D', 'N')",D
20345,"('G', 'P')",G
20346,"('J', 'O', 'P')",P
20347,"('J', 'L')",L
20348,"('C', 'K', 'N')",N
20349,"('D', 'I', 'N')",D
20350,"('H', 'K', 'L')",K
20351,"('E', 'I', 'P')",I
20352,"('A', 'C', 'D', 'L')",D
20353,"('E', 'G', 'H', 'Q')",E
20354,"('J', 'L', 'O')",J
20355,"('B', 'N')",B
20356,"('G', 'K', 'M')",M
20357,"('C', 'D', 'I', 'K')",D
20358,"('A', 'J', 'K', 'M')",M
20359,"('B', 'J')",B
20360,"('A', 'I', 'K')",A
20361,"('A', 'C', 'I')",I
20362,"('D', 'O')",O
20363,"('A', 'N')",A
20364,"('F', 'J', 'N', 'P')",N
20365,"('B', 'G', 'M')",B
20366,"('D', 'J', 'M', 'N')",N
20367,"('H', 'L', 'O')",O
20368,"('D', 'K', 'O', 'P')",O
20369,"('C', 'Q')",C
20370,"('F', 'L', 'N')",L
20371,"('C', 'I', 'L')",C
20372,"('D', 'J')",D
20373,"('C', 'I', 'K', 'Q')",C
20374,"('G', 'H', 'L')",L
20375,"('A', 'K')",A
20376,"('J', 'M', 'O')",J
20377,"('L', 'M', 'P')",M
20378,"('A', 'B', 'E', 'N')",E
20379,"('H', 'P', 'Q')",H
20380,"('D', 'F', 'M')",F
20381,"('B', 'E')",B
20382,"('B', 'C', 'D', 'N')",B
20383,"('K', 'L', 'P')",L
20384,"('D', 'F', 'H')",F
20385,"('B', 'J', 'N')",N
20386,"('I', 'Q')",I
20387,"('A', 'L', 'M', 'P')",A
20388,"('D', 'E', 'N')",N
20389,"('B', 'C', 'O', 'P')",P
20390,"('B', 'M')",B
20391,"('A', 'I', 'J', 'P')",J
20392,"('B', 'F', 'H', 'K')",H
20393,"('B', 'K', 'M')",K
20394,"('F', 'G', 'H', 'O')",G
20395,"('B', 'F', 'N', 'Q')",N
20396,"('B', 'F', 'I')",B
20397,"('D', 'H', 'I')",D
20398,"('E', 'I', 'L', 'O')",I
20399,"('E', 'I', 'K', 'O')",E
20400,"('C', 'E', 'G', 'N')",N
20401,"('B', 'G', 'K', 'O')",G
20402,"('B', 'D')",D
20403,"('A', 'K', 'P', 'Q')",A
20404,"('E', 'G', 'K', 'Q')",E
20405,"('B', 'E', 'L', 'P')",B
20406,"('G', 'H', 'M', 'P')",P
20407,"('I', 'K', 'L', 'M')",I
20408,"('H', 'J', 'O')",O
20409,"('A', 'B', 'G', 'L')",A
20410,"('B', 'N')",N
20411,"('B', 'E', 'I', 'P')",E
20412,"('B', 'J', 'K', 'O')",B
20413,"('A', 'I', 'N')",N
20414,"('B', 'E', 'I', 'N')",N
20415,"('A', 'B', 'J', 'K')",J
20416,"('F', 'J', 'K')",K
20417,"('C', 'F', 'K')",K
20418,"('B', 'D', 'N', 'Q')",N
20419,"('B', 'E', 'P')",E
20420,"('I', 'K', 'Q')",K
20421,"('A', 'B', 'D', 'M')",M
20422,"('E', 'G')",E
20423,"('I', 'L', 'Q')",L
20424,"('D', 'E', 'I')",E
20425,"('A', 'F')",F
20426,"('B', 'H', 'O', 'P')",B
20427,"('I', 'J', 'N', 'Q')",I
20428,"('B', 'E', 'F', 'L')",L
20429,"('D', 'N')",D
20430,"('N', 'O')",N
20431,"('E', 'G')",G
20432,"('B', 'G', 'J')",G
20433,"('E', 'F', 'L', 'O')",F
20434,"('K', 'Q')",K
20435,"('C', 'E')",C
20436,"('H', 'L', 'P')",H
20437,"('E', 'J', 'N', 'P')",N
20438,"('C', 'J')",C
20439,"('A', 'P')",A
20440,"('F', 'H', 'M')",F
20441,"('K', 'N', 'P', 'Q')",N
20442,"('H', 'K')",K
20443,"('D', 'J')",J
20444,"('F', 'O')",F
20445,"('B', 'G')",B
20446,"('L', 'M', 'O', 'Q')",M
20447,"('A', 'C', 'M', 'O')",C
20448,"('B', 'L')",B
20449,"('J', 'O', 'P')",O
20450,"('B', 'D', 'O')",D
20451,"('H', 'L', 'P')",L
20452,"('A', 'B', 'G', 'J')",G
20453,"('I', 'L', 'M', 'O')",O
20454,"('B', 'D', 'I', 'N')",D
20455,"('A', 'B', 'F', 'K')",F
20456,"('K', 'M', 'O')",M
20457,"('C', 'I', 'O')",C
20458,"('A', 'C', 'E', 'H')",C
20459,"('G', 'P')",G
20460,"('C', 'D', 'I')",D
20461,"('J', 'K')",K
20462,"('G', 'H', 'K', 'P')",G
20463,"('B', 'E', 'H', 'K')",E
20464,"('C', 'K', 'N')",C
20465,"('L', 'Q')",L
20466,"('A', 'G')",G
20467,"('F', 'K')",F
20468,"('D', 'F')",D
20469,"('G', 'K', 'Q')",G
20470,"('D', 'F', 'J')",J
20471,"('G', 'I')",I
20472,"('A', 'L')",A
20473,"('E', 'F', 'I', 'M')",I
20474,"('E', 'K')",E
20475,"('B', 'E')",E
20476,"('B', 'K', 'L')",K
20477,"('A', 'H', 'Q')",A
20478,"('D', 'G', 'K', 'M')",M
20479,"('E', 'F', 'I', 'L')",F
20480,"('C', 'P')",P
20481,"('L', 'O', 'P')",L
20482,"('E', 'L')",E
20483,"('B', 'I', 'M', 'O')",O
20484,"('C', 'I')",I
20485,"('A', 'F', 'N')",A
20486,"('B', 'D', 'F', 'M')",F
20487,"('D', 'K', 'L', 'O')",K
20488,"('G', 'Q')",Q
20489,"('D', 'F', 'L', 'N')",L
20490,"('B', 'F', 'N', 'Q')",N
20491,"('A', 'D', 'G')",D
20492,"('E', 'H', 'J', 'P')",H
20493,"('D', 'H', 'K', 'P')",K
20494,"('C', 'H', 'N', 'Q')",N
20495,"('N', 'O')",O
20496,"('C', 'G', 'J', 'M')",M
20497,"('A', 'O')",O
20498,"('D', 'E')",E
20499,"('F', 'P')",F
20500,"('D', 'L')",D
20501,"('C', 'G', 'H', 'N')",C
20502,"('N', 'O')",N
20503,"('F', 'J')",F
20504,"('D', 'I', 'O')",I
20505,"('C', 'F', 'H', 'O')",O
20506,"('A', 'F', 'G')",F
20507,"('B', 'G', 'J')",G
20508,"('C', 'E', 'K', 'M')",K
20509,"('A', 'M')",A
20510,"('A', 'D', 'F')",A
20511,"('A', 'Q')",A
20512,"('C', 'J', 'L', 'N')",C
20513,"('A', 'O')",A
20514,"('A', 'E', 'I', 'M')",M
20515,"('D', 'O')",D
20516,"('C', 'O')",O
20517,"('A', 'K', 'L', 'O')",L
20518,"('J', 'K', 'L', 'O')",O
20519,"('D', 'I')",D
20520,"('C', 'J')",C
20521,"('B', 'I', 'L', 'Q')",I
20522,"('E', 'K', 'M', 'P')",P
20523,"('D', 'O')",O
20524,"('E', 'I', 'K', 'P')",E
20525,"('D', 'K', 'M', 'N')",D
20526,"('C', 'E', 'O', 'Q')",E
20527,"('L', 'N')",N
20528,"('B', 'F', 'K')",K
20529,"('D', 'F', 'K', 'P')",D
20530,"('B', 'F', 'L', 'N')",L
20531,"('B', 'N')",N
20532,"('E', 'F', 'H', 'J')",E
20533,"('D', 'H', 'L', 'P')",D
20534,"('A', 'E', 'H', 'P')",H
20535,"('B', 'C', 'E')",B
20536,"('B', 'J')",J
20537,"('G', 'I', 'O')",O
20538,"('G', 'N')",G
20539,"('D', 'P')",D
20540,"('H', 'L')",L
20541,"('A', 'D', 'J')",J
20542,"('F', 'H')",F
20543,"('D', 'E', 'L')",E
20544,"('A', 'I', 'J', 'P')",P
20545,"('D', 'E', 'K')",D
20546,"('A', 'B', 'H', 'N')",N
20547,"('A', 'C', 'K', 'P')",K
20548,"('N', 'Q')",N
20549,"('C', 'F', 'L')",F
20550,"('G', 'O')",O
20551,"('B', 'J', 'N', 'O')",B
20552,"('N', 'O')",O
20553,"('A', 'H')",A
20554,"('D', 'E', 'H')",H
20555,"('E', 'F', 'G', 'O')",O
20556,"('A', 'H')",A
20557,"('H', 'P')",H
20558,"('G', 'P')",G
20559,"('D', 'G')",D
20560,"('C', 'J', 'O')",O
20561,"('G', 'Q')",Q
20562,"('F', 'L', 'P')",F
20563,"('K', 'N', 'P')",K
20564,"('B', 'M')",M
20565,"('I', 'N')",I
20566,"('I', 'J', 'N')",J
20567,"('I', 'Q')",I
20568,"('C', 'K', 'L', 'Q')",C
20569,"('F', 'N')",F
20570,"('F', 'H', 'J', 'O')",F
20571,"('E', 'J', 'L', 'Q')",E
20572,"('D', 'E')",D
20573,"('A', 'F', 'M', 'Q')",F
20574,"('A', 'J')",A
20575,"('B', 'J', 'K', 'P')",P
20576,"('B', 'L', 'P', 'Q')",L
20577,"('I', 'K', 'N')",N
20578,"('A', 'O')",O
